"","ProfileName","ManipulatorPosition.AxisPosition","ManipulatorPosition.AxisPosition.1","ManipulatorPosition.AxisPosition.2","ManipulatorPosition.AxisPosition.3","ManipulatorPosition.AxisPosition.4","CTAxisOffset","XraySettings.Settings.kV","XraySettings.Settings.uA","XrayFilterMaterial","XrayFilterThickness","XrayHead","XrayHeadNumber","ShadingCorrections.CorrectionName","FluxNormalisation","FluxNormalisationRect.Location.X","FluxNormalisationRect.Location.Y","FluxNormalisationRect.Size.Width","FluxNormalisationRect.Size.Height","FluxNormalisationRect.X","FluxNormalisationRect.Y","FluxNormalisationRect.Width","FluxNormalisationRect.Height","IntensifierField","IrisDemand","ImagingSettings.transform","ImagingSettings.imageOffsetX","ImagingSettings.imageOffsetY","ImagingSettings.imageSizeX","ImagingSettings.imageSizeY","ImagingSettings.defaultImagingMode","ImagingSettings..attrs.exposure","ImagingSettings..attrs.gain","ImagingSettings..attrs.brightness","ImagingSettings..attrs.digitalGain","ImagingSettings..attrs.binning","ImagingSettings..attrs.WhiteToBlackLatency","ImagingSettings..attrs.BlackToWhiteLatency","ImagingSettings..attrs.WhiteToWhiteLatency","ImagingSettings..attrs.lines","ImagingSettings..attrs.accumulation","ScanFlatPanel","PanelScanImages","DetectorPixelSizeMM","MinimiseRingArtefacts","Reconstruct","ReconstructionPCName","DualEnergy","ReferenceImageFrames","OptimiseProjections","Projections","FramesPerProjection","VolumeOfInterest.XStart","VolumeOfInterest.XEnd","VolumeOfInterest.YStart","VolumeOfInterest.YEnd","VolumeOfInterest.ZStart","VolumeOfInterest.ZEnd","ReconstructionQuality","BeamHardeningPreset","NoiseReductionPreset","LinearInterpolation","MedianFilterSize","CalculateCentreOfRotation","ApplyRodCorrection","Delay.Hours","Delay.Minutes","Delay.Seconds","filenm"
"46","BM_tabletC","0","329.0109","-85.63","0","0","0","250","700","Copper","4","Reflection 320","4","Generic","true","149","96","100","136","149","96","100","136","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","100","1","513","1437","538","1447","204","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Inside_Out_175W_1s_Stationary_Left [2013-10-29 17.23.30]/Inside_Out_175W_1s_Stationary_Left.ctprofile.xml"
"47","BM_tabletC","0","329.0109","-85.63","0","0","0","250","700","Copper","4","Reflection 320","4","Generic","true","149","96","100","136","149","96","100","136","0","100","1","24","224","2000","1600","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","100","1","513","1437","538","1447","204","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Inside_Out_175W_1s_Stationary_Right [2013-10-29 17.33.51]/Inside_Out_175W_1s_Stationary_Right.ctprofile.xml"
"48","BM_tabletC","0","389.23","-85.63","0","0","0","250","900","Copper","4","Reflection 320","4","Generic","true","149","96","100","136","149","96","100","136","0","100","1","24","224","2000","1600","Histogram","708","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","100","1","513","1437","538","1447","204","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Inside_Out_225W_0.7s [2013-10-29 15.46.41]/Inside_Out_225W_0.7s.ctprofile.xml"
"49","BM_tabletC","0","389.23","-85.63","0","0","0","250","160","Copper","4","Reflection 320","4","Generic","true","0","2","30","64","0","2","30","64","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","100","1","513","1437","538","1447","204","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Inside_Out_40W_4s [2013-10-29 14.47.05]/Inside_Out_40W_4s.ctprofile.xml"
"50","BM_tabletC","0","389.23","-85.63","0","0","0","250","240","Copper","4","Reflection 320","4","Generic","true","149","96","100","136","149","96","100","136","0","100","1","24","224","2000","1600","Histogram","2829","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","100","1","513","1437","538","1447","204","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Inside_Out_60W_2.8s [2013-10-29 15.05.05]/Inside_Out_60W_2.8s.ctprofile.xml"
"51","BM_tabletC","0","389.23","-85.63","0","0","0","250","340","Copper","4","Reflection 320","4","Generic","true","149","96","100","136","149","96","100","136","0","100","1","24","224","2000","1600","Histogram","2000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","100","1","513","1437","538","1447","204","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Inside_Out_85W_2s [2013-10-29 15.18.06]/Inside_Out_85W_2s.ctprofile.xml"
"52","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","455.2867","250.9154","194.2916","0","0","225","133","None","0","Reflection 320","4","Generic","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","2000","1","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1897","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/Police_chainsaw [2014-01-16 17.59.36]/Police_chainsaw.ctprofile.xml"
"53","BAEn1020_CaseStudy1_Prj1_1028","0","485.88","-105.05","0","0","0","215","89","Tin","1","Reflection 225","0","Generic","true","11","13","80","76","11","13","80","76","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2755","1","305","1572","465","1193","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Pukit_batterylife_1cycle [2014-02-20 12.24.52]/Pukit_batterylife_1cycle.ctprofile.xml"
"54","BAEn1020_CaseStudy1_Prj1_1028","0","485.88","-105.05","0","0","0","215","89","Tin","1","Reflection 225","0","Generic","true","11","13","80","76","11","13","80","76","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2755","1","305","1572","465","1193","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Pukit_batterylife_1cycle [2014-02-20 12.39.15]/Pukit_batterylife_1cycle.ctprofile.xml"
"55","BAEn1020_CaseStudy1_Prj1_1028","0","485.88","-105.05","0","0","0","215","89","Tin","1","Reflection 225","0","Generic","true","11","13","80","76","11","13","80","76","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2911","1","214","1525","509","1154","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Pukit_batterylife_20cycle [2014-02-20 15.24.06]/Pukit_batterylife_20cycle.ctprofile.xml"
"56","BAEn1020_CaseStudy1_Prj1_1028","0","485.88","-105.05","0","0","0","215","89","Tin","1","Reflection 225","0","Generic","true","11","13","80","76","11","13","80","76","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2924","1","305","1594","381","1192","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Pukit_batterylife_new [2014-02-20 09.40.41]/Pukit_batterylife_new.ctprofile.xml"
"57","BAEn1070_CaseStudy1_Prj2_2.2.9","0","485.82","30.4","0","0","0","300","167","Tin","1.5","Reflection 320","4","Generic","true","12","14","40","64","12","14","40","64","0","100","1","24","24","2000","2000","Histogram","2829","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","135","1906","258","1752","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_AMP2_try3 [2013-12-13 13.56.17]/Simpact_AMP2_3.ctprofile.xml"
"58","mb4","0","478.6628","74.1257","107.1856","0","0","300","130","Tin","1.5","Reflection 320","4","Generic","true","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1918","0","1599","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_APM1 [2014-01-06 13.57.17]/Simpact_APM1.ctprofile.xml"
"59","BAEn1070_CaseStudy1_Prj2_2.2.9","0","473.49","45.69","0","0","0","200","20","Tin","0.25","Reflection 225","0","Generic","true","21","36","31","56","21","36","31","56","0","100","1","24","224","2000","1600","Histogram","2829","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1599","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_APM2_try2 [2013-12-09 12.37.05]/Simpact_APM2_2.ctprofile.xml"
"60","mb4","0","485.48","30.03","0","0","0","300","162","Tin","1.5","Reflection 320","4","Generic","true","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1998","0","1917","0","1598","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_APM3 [2014-01-02 16.37.54]/Simpact_APM3.ctprofile.xml"
"61","mb4","0","480.9344","74.1257","495.5366","0","0","300","140","Tin","3","Reflection 320","4","Generic","true","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","2000","0","1919","0","1600","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_APM4_try2 [2014-01-06 16.30.40]/Simpact_APM4_try2.ctprofile.xml"
"62","mb4","0","473.948","74.1257","863.7572","0","0","300","100","Tin","1.5","Reflection 320","4","Generic","true","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1918","0","1599","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_APM5 [2014-01-06 11.06.11]/Simpact_APM5.ctprofile.xml"
"63","mb4","0","351.24","-190.89","0","0","0","320","94","Tin","1.5","Reflection 320","4","Generic","true","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","368","1698","399","1777","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_bullet1 [2014-01-07 10.55.18]/Simpact_bullet1.ctprofile.xml"
"64","Inside-Out_White_Check","0","362.16","31.84","0","0","0","240","171","Tin","5","Reflection 320","4","Generic","true","21","28","37","43","21","28","37","43","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","1","20000","10000","1000","0","0","false","2","0.4","false","false","RECONPC","false","0","true","1571","1","115","945","101","745","0","998","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Simpact_valve_new [2014-07-18 16.38.53]/Simpact_valve_new.ctprofile.xml"
"65","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","546.3942","-115.1171","-178.6345","0","0","220","137","None","0","Reflection 320","4","Generic","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","500","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","1222","1","824","1280","730","1236","1028","1296","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/slag_test_030 [2014-01-15 14.33.42]/slag_test_030.ctprofile.xml"
"66","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","530.2682","-115.1171","-178.6345","0","0","220","137","None","0","Reflection 320","4","Generic","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","500","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","true","RECONPC","false","0","true","1354","1","808","1336","730","1237","69","1374","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/slag_test_mix [2014-01-15 15.08.03]/slag_test_mix.ctprofile.xml"
"67","Spooner_S2D2_10s","0","475.4154","-233.34","0","0","0","170","23","Copper","0","Reflection 225","0","Generic","true","22","26","106","108","22","26","106","108","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","390","1997","352","1941","456","1428","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_S2D2_10s [2014-06-19 16.24.00]/Spooner_S2D2_10s.ctprofile.xml"
"68","Spooner_S2D2_30sB","0","469.3179","-233.34","-0.6534","0","0","180","22","Copper","0.5","Reflection 225","0","Generic","true","22","26","106","108","22","26","106","108","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","261","1927","311","1945","428","1465","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_S2D2_30sB [2014-06-20 20.57.56]/Spooner_S2D2_30sB.ctprofile.xml"
"69","Spooner_S2D2_60sB","0","463.3804","-233.34","-0.6534","0","0","180","22","Copper","0.5","Reflection 225","0","Generic","true","22","26","106","108","22","26","106","108","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","261","1926","311","1944","428","1500","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_S2D2_60sB [2014-06-20 13.53.07]/Spooner_S2D2_60sB.ctprofile.xml"
"70","Spooner_S2D2_90sB","0","455.0578","-233.34","-0.6534","0","0","180","22","Copper","0.5","Reflection 225","0","Generic","true","22","26","106","108","22","26","106","108","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","208","1805","182","1799","538","1466","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_S2D2_90sB [2014-06-21 04.04.02]/Spooner_S2D2_90sB.ctprofile.xml"
"71","BAEn1020_CaseStudy1_Prj1_1028","0","347.41","-195.56","0","0","0","270","112","Tin","0.5","Reflection 320","4","Generic","true","11","13","80","76","11","13","80","76","0","100","1","0","20","2000","2000","Histogram","708","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","673","1733","619","1692","327","1547","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_1020_find [2014-02-27 16.40.45]/Spooner_slag_1020_find.ctprofile.xml"
"72","BM_tabletC","0","477.0698","-238.15","-145.5457","0","0","220","50","Copper","0.5","Reflection 225","0","Generic","true","0","0","80","84","0","0","80","84","0","100","1","24","224","2000","1600","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","192","1443","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible_005 [2013-11-09 16.22.48]/Spooner_slag_crucible_005.ctprofile.xml"
"73","mb4","0","358.51","-237.64","0","0","0","220","20","Copper","0.5","Reflection 225","0","Generic","false","12","14","40","64","12","14","40","64","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1599","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible_010_3 [2014-01-07 17.07.17]/Spooner_slag_crucible_010_3.ctprofile.xml"
"74","BM_tabletC","0","473.49","-238.15","0","0","0","215","58","Copper","0.5","Reflection 225","0","Generic","true","0","0","80","84","0","0","80","84","0","100","1","24","224","2000","1600","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","195","1340","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible_030 [2013-11-07 13.49.06]/Spooner_slag_crucible_030.ctprofile.xml"
"75","BM_tabletC","0","477.0698","-238.15","0","0","0","220","45","Copper","0.5","Reflection 225","0","Generic","true","0","0","80","84","0","0","80","84","0","100","1","24","224","2000","1600","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","192","1443","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible_060 [2013-11-11 12.18.52]/Spooner_slag_crucible_060.ctprofile.xml"
"76","BM_tabletC","0","473.49","-238.15","0","0","0","220","50","Copper","0.5","Reflection 225","0","Generic","true","0","0","80","84","0","0","80","84","0","100","1","24","224","2000","1600","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","195","1340","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible_090 [2013-11-08 10.33.19]/Spooner_slag_crucible_090.ctprofile.xml"
"77","Inside-Out_Penumbra_Investigation_x1.63mag_v2","0","475.4277","-237.6012","-262.8663","0","0","210","37","Copper","0.5","Reflection 225","0","Generic","true","43","60","80","84","43","60","80","84","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","123","1470","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible_120 [2013-11-14 20.02.18]/Spooner_slag_crucible_120.ctprofile.xml"
"78","BAEn1070_CaseStudy1_Prj2_2.2.9","0","362.4134","-237.6302","184.2392","0","0","220","20","Copper","0.5","Reflection 225","0","Generic","true","21","36","31","56","21","36","31","56","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_slag_crucible020 [2013-12-02 18.06.59]/Spooner_slag_crucible020.ctprofile.xml"
"79","Spooner_steel_slag_column3","0","356.1","-156.91","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","true","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","132","1831","255","1752","421","1724","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column2_bottom [2014-04-08 15.45.41]/Spooner_steel_column2_bottom.ctprofile.xml"
"80","Spooner_steel_slag_column3","0","356.1","-156.91","48.5999","0","0","310","97","Tin","2","Reflection 320","4","Generic","false","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","85","1607","208","1752","547","1786","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column2_mid [2014-04-11 11.35.31]/Spooner_steel_column2_mid.ctprofile.xml"
"81","Spooner_steel_slag_column3","0","356.1","-156.91","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","true","14","15","104","123","14","15","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","362","1830","47","1937","349","1723","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column2_top [2014-04-08 10.43.43]/Spooner_steel_column2_top.ctprofile.xml"
"82","Spooner_steel_column3_A","0","320.06","-151.77","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","false","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","519","1997","0","1478","94","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column3_A [2014-04-11 15.56.05]/Spooner_steel_column3_A.ctprofile.xml"
"83","Spooner_steel_column3_B","0","320.06","-151.77","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","false","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","519","1998","91","1479","94","1998","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column3_B [2014-04-11 19.29.35]/Spooner_steel_column3_B.ctprofile.xml"
"84","Spooner_steel_column4_B","0","349.3211","-151.6122","255.2399","0","0","310","97","Tin","2","Reflection 320","4","Generic","false","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","135","1821","220","1626","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column3_B2 [2014-04-15 17.09.13]/Spooner_steel_column3_B2.ctprofile.xml"
"85","Spooner_steel_column4_A","0","320.06","-151.74","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","false","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","142","1887","173","1579","66","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column4_A [2014-04-12 11.24.54]/Spooner_steel_column4_A.ctprofile.xml"
"86","Spooner_steel_column4_B","0","349.3528","-151.74","255.1719","0","0","310","97","Tin","2","Reflection 320","4","Generic","false","33","167","104","123","33","167","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","355","1888","286","1918","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_column4_B [2014-04-12 14.58.32]/Spooner_steel_column4_B.ctprofile.xml"
"87","Spooner_steel_slag_column1","0","318.9904","-157.446","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","true","14","15","104","123","14","15","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_slag_column1 [2014-04-02 03.23.12]/Spooner_steel_slag_column1.ctprofile.xml"
"88","Spooner_steel_slag_column2","0","336.1126","-157.446","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","true","14","15","104","123","14","15","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_slag_column2 [2014-04-02 08.19.38]/Spooner_steel_slag_column2.ctprofile.xml"
"89","Spooner_steel_slag_column3","0","352.1856","-157.446","0","0","0","310","97","Tin","2","Reflection 320","4","Generic","true","14","15","104","123","14","15","104","123","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Spooner_steel_slag_column3 [2014-04-02 13.43.53]/Spooner_steel_slag_column3.ctprofile.xml"
"90","Inside-Out_White_Check","0","324.53","-129.07","0","0","0","180","70","None","0","Reflection 225","0","Generic","true","33","40","113","120","33","40","113","120","0","100","1","0","20","2000","2000","Histogram","500","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","1000","1","541","1997","509","1786","252","1896","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Stweart_Test [2014-06-11 15.59.51]/Stweart_Test.ctprofile.xml"
"91","Spooner_S2D2_90sB","0","498.3555","173.4522","447.9693","0","0","320","142","Copper","2.5","Reflection 320","4","test","true","22","26","106","108","22","26","106","108","0","100","1","0","20","2000","2000","Histogram","1415","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","1313","1","748","1292","836","1299","484","1623","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/test24-6-14 [2014-06-25 10.40.26]/test24-6-14.ctprofile.xml"
"92","Spooner_S2D2_90sB","0","472.503","173.4522","447.9693","0","0","315","179","Copper","2.5","Reflection 320","4","test","true","22","26","106","108","22","26","106","108","0","100","1","0","20","2000","2000","Histogram","1415","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","1317","1","748","1293","836","1300","748","1624","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/test24-6-14 [2014-06-25 10.55.39]/test24-6-14.ctprofile.xml"
"93","TMETC_Battery_Module_A","0","292.36","275","0","0","0","320","83","Copper","4.5","Reflection 320","4","TMETC_Battery_Module","true","85","71","120","121","85","71","120","121","0","100","1","24","224","2000","1600","Histogram","1415","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1997","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/TMETC_Battery_Module_A [2013-10-11 11.57.53]/TMETC_Battery_Module_A.ctprofile.xml"
"94","Inside-Out_White_Check","0","450.3555","25.05","-368.8763","0","0","200","150","None","0","Reflection 320","4","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","1415","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","188","1848","91","1820","0","1993","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_bone_samples_S14A [2014-08-07 12.05.55]/UHCW_bone_samples_S14A.ctprofile.xml"
"95","UHCW_bone_samples_S14B","0","466.219","-98.5524","5.7056","0","0","200","150","None","0","Reflection 320","4","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","1415","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2878","1","295","1729","446","1535","0","1993","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_bone_samples_S14B [2014-08-07 13.44.08]/UHCW_bone_samples_S14B.ctprofile.xml"
"96","UHCW_bone_samples_S14C","0","394.103","-98.5524","2.7033","0","0","200","150","None","0","Reflection 320","4","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","1415","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3027","1","295","1510","590","1657","66","1936","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_bone_samples_S14C [2014-08-07 14.53.53]/UHCW_bone_samples_S14C.ctprofile.xml"
"97","UHCW_bone_samples_S14C","0","455.68","-83.81","0","0","0","200","150","None","0","Reflection 320","4","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","1415","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2119","1","687","1535","590","1353","53","1930","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UHCW_bone_samples_S14D [2014-08-07 16.13.50]/UHCW_bone_samples_S14D.ctprofile.xml"
"98","UoW_Physics_N_Ramadas_NGQ_ML_5-6","0","419.41","225.78","0","0","0","235","301","Tin","1","Reflection 320","4","Generic","true","18","8","9","142","18","8","9","142","0","100","1","24","224","2000","1600","Histogram","2000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1262","0","1597","100","2","1","true","1","true","false","0","0","0","X:/Nikon data/UHCW_heart_wax_run1 [2014-01-23 21.22.32]/UHCW_heart_wax_run1.ctprofile.xml"
